classifier,0
Purity,0.17089738023990983
Purity-FGA,0.16856864906392344
Staging-Purity,0.17621137803429074
Subtyping-Purity,0.1931317213951277
Staging-Purity-FGA,0.18147252931083635
Subtyping-Purity-FGA,0.17296084025381736
Subtyping-Staging-Purity,0.19137296191668202
Subtyping-Staging-Purity-FGA,0.21694566047282426
